TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Active Power (MW)
2026-07-15 09:15:00,1689.5186666666664,409.73603333333335,442.1746733333333,1.5586533333333332,248.3510533333333,29.386666666666663,41.13333333333334,71.94,1.6895186666666664
2026-07-15 09:30:00,1849.1153333333332,458.9621066666666,494.99941999999993,1.4118066666666669,247.8451,29.279999999999998,40.673333333333325,71.94,1.8491153333333332
2026-07-15 09:45:00,1870.446666666667,435.9494666666667,460.9904866666666,1.6829733333333337,239.65715333333335,29.346666666666668,41.00666666666667,71.43333333333334,1.870446666666667
2026-07-15 10:00:00,1851.9473333333333,484.89946,531.4905533333334,2.0989533333333337,245.67440666666667,29.52666666666666,41.72,70.47333333333333,1.8519473333333334
2026-07-15 10:15:00,1940.390666666667,495.0302133333334,522.3440133333334,1.951126666666667,237.53248,29.8,43.18666666666668,69.59333333333333,1.9403906666666668
2026-07-15 10:30:00,2433.099333333334,573.3812866666667,612.82414,1.69876,243.24924666666664,30.113333333333337,44.55333333333333,68.68,2.433099333333334
2026-07-15 10:45:00,2250.258,512.32128,549.3912399999998,1.576146666666667,259.4018466666667,30.613333333333333,44.766666666666666,67.11333333333333,2.2502579999999996
2026-07-15 11:00:00,1823.9386666666664,458.87368,506.9149533333333,1.7803600000000004,250.49576666666664,30.62,43.95333333333333,67.03333333333333,1.8239386666666664
2026-07-15 11:15:00,2236.370666666667,484.3011533333332,510.98791333333327,1.5975266666666668,257.24152,30.73333333333333,43.18,65.01333333333334,2.236370666666667
2026-07-15 11:30:00,2008.0980000000009,438.4298533333333,460.0256133333333,1.4099133333333331,256.1294733333333,30.7,41.31333333333334,64.21333333333334,2.008098000000001
2026-07-15 11:45:00,3027.962,795.6718000000001,843.1181866666666,1.3809733333333336,239.91978666666677,31.28,48.05333333333333,63.493333333333325,3.027962
2026-07-15 12:00:00,2806.089333333333,693.9364133333332,741.7247333333333,1.731933333333333,242.88502000000005,31.493333333333336,49.866666666666674,62.48000000000001,2.806089333333333
2026-07-15 12:15:00,3342.532,841.2876666666667,883.8063333333336,1.4876266666666664,241.30038666666672,31.89333333333333,51.52,60.52666666666667,3.3425320000000003
2026-07-15 12:30:00,3092.887333333333,777.3584333333332,830.6986799999999,2.18096,243.8709466666667,32.03333333333334,51.99333333333334,58.92666666666666,3.092887333333333
2026-07-15 12:45:00,3347.955333333334,835.9553,875.8083266666667,1.13754,241.51180666666667,32.36,53.36666666666667,59.12666666666667,3.3479553333333336
2026-07-15 13:00:00,3455.449333333333,891.0744733333333,939.1825199999998,1.6825133333333333,250.04546,32.68,53.473333333333336,57.43999999999999,3.455449333333333
2026-07-15 13:15:00,3425.1786666666662,853.5256733333333,905.3056,1.9011333333333331,242.6060733333333,32.82,53.32666666666667,54.866666666666674,3.425178666666666
2026-07-15 13:30:00,2127.1313333333333,487.0247600000001,518.45458,1.3875133333333334,250.66566,32.62666666666666,48.99333333333334,55.56666666666669,2.1271313333333333
2026-07-15 13:45:00,2845.7973333333334,764.2279866666667,807.1677,2.0238466666666666,250.19533333333337,32.6,48.42,56.11333333333333,2.8457973333333335
2026-07-15 14:00:00,2861.7846666666665,648.7530066666666,699.9917399999999,1.4557133333333334,240.1668333333333,32.760000000000005,50.17333333333334,53.65333333333332,2.8617846666666664
2026-07-15 14:15:00,2926.414,761.78198,824.0591133333332,1.813173333333333,246.5171733333333,33.18666666666666,52.22,52.58,2.9264140000000003
2026-07-15 14:30:00,2826.9346666666665,692.5730666666666,753.929,1.8199733333333328,232.3438733333333,33.21333333333333,51.47333333333333,51.37333333333333,2.8269346666666664
2026-07-15 14:45:00,2270.9633333333336,544.37378,593.1705200000001,1.2465266666666668,243.72331333333335,33.026666666666664,49.14000000000001,53.14,2.2709633333333334
2026-07-15 15:00:00,2332.0353333333337,543.6934066666665,592.0729266666666,1.514773333333333,238.8448133333334,33.08666666666667,47.16666666666667,54.03999999999999,2.3320353333333337
2026-07-15 15:15:00,2389.202666666667,558.6836266666667,620.1615666666665,1.5895533333333334,241.40426000000005,32.87333333333333,46.56,53.440000000000005,2.389202666666667
2026-07-15 15:30:00,2394.887333333333,573.46488,637.60444,2.2895266666666667,229.10416000000004,33.1,46.24666666666667,53.15999999999999,2.394887333333333
2026-07-15 15:45:00,2231.1286666666665,529.5546133333334,597.5410266666669,2.203246666666667,240.60824666666664,33.126666666666665,46.12,53.59333333333333,2.2311286666666663
2026-07-15 16:00:00,1936.380666666667,455.4200533333334,517.34988,1.35548,246.2641933333333,33.1,45.42666666666667,52.16,1.936380666666667
2026-07-15 16:15:00,1706.121333333333,401.42774,455.10449333333327,1.7495000000000007,247.51720000000003,32.93999999999999,43.086666666666666,53.04666666666667,1.706121333333333
2026-07-15 16:30:00,1596.5253333333335,376.1959933333333,438.3904933333334,1.576293333333333,245.88286666666664,32.86666666666666,42.32000000000001,53.59333333333334,1.5965253333333336
2026-07-15 16:45:00,1354.8186666666666,321.2053066666666,376.4711866666666,1.4961266666666664,238.60742666666667,32.70666666666667,40.74666666666667,53.7,1.3548186666666666
